station_name,station_code,state,railway_zone_code,latitude,longitude,is_junction,route_count,station_count_in_state
MOHIUDDINNAGAR,MOG,Bihar,ECR,25.606296391399997,85.70332322690001,True,7,711.0
Moga,MOGA,Punjab,NR,30.817296,75.16846699999999,True,4,297.0
MORI BERA,MOI,Rajasthan,NWR,25.035575,73.136306,True,4,645.0
MOHANA,MOJ,Madhya Pradesh,WCR,25.980208,77.83395499999999,False,0,614.0
MULI ROAD,MOL,Gujarat,WR,22.676562,71.43486,True,6,633.0
MOLAKARAMPATTI,MOLK,Tamil Nadu,,12.466956,78.541815,False,0,557.0
Maman,MOM,Uttar Pradesh,NR,28.330372,77.86108700000001,False,1,1205.0
Molakalmuru,MOMU,Karnataka,SWR,14.709669,76.74572699999999,True,4,416.0
Modran,MON,Rajasthan,NWR,25.187428,72.447631,True,8,645.0
MONGLAJHORA,MONJ,Assam,NFR,26.259236,89.963309,False,0,278.0
MUDDANURU,MOO,Andhra Pradesh,,14.688415,78.395393,True,14,574.0
MOHITNAGAR,MOP,West Bengal,,26.53055,88.669651,True,2,713.0
MOHANPURA,MOPR,Rajasthan,NR,29.992445,73.845031,False,0,645.0
MOR,MOR,Bihar,,25.43034549,85.8567601593,True,14,711.0
MORAIYA,MORA,Gujarat,WR,22.946834,72.454814,False,0,633.0
MALOUT,MOT,Punjab,NR,30.184671,74.49550799999999,True,15,297.0
MOTA,MOTA,Uttar Pradesh,NCR,27.2889777447,79.2537294641,False,0,1205.0
MOTICHUR,MOTC,Uttarakhand,NR,29.981150000000003,78.177678,True,3,46.0
MOTIGANJ,MOTG,Uttar Pradesh,,27.101387,82.103635,False,0,1205.0
MOTH,MOTH,Uttar Pradesh,,25.74157,78.948673,True,10,1205.0
MANOHARPUR,MOU,Jharkhand,,22.373359,85.196894,True,16,270.0
MANANWALA,MOW,Punjab,,31.612827000000003,74.96656200000001,False,1,297.0
MORAN,MOX,Assam,,27.14711,94.888404,False,0,278.0
MOHRI,MOY,Haryana,,30.255264,76.850054,False,0,201.0
MUZAFFARNAGAR,MOZ,Uttar Pradesh,NR,29.468689,77.707807,True,44,1205.0
MELAPPALAIYAM,MP,Tamil Nadu,SR,8.7067184087,77.7018564789,False,0,557.0
MANAPARAI,MPA,Tamil Nadu,,10.6075620105,78.4177652356,True,6,557.0
Muttampatti,MPC,Tamil Nadu,SWR,11.984107,78.152895,False,0,557.0
MADPUR,MPD,West Bengal,,22.369694000000003,87.44326799999999,False,0,713.0
Malatipur,MPE,West Bengal,ER,22.651892,88.76282300000001,False,0,713.0
MUIRPUR ROAD,MPF,Uttar Pradesh,,24.206087,83.094386,False,0,1205.0
Manpur Nagaria,MPG,Uttar Pradesh,NER,27.908304,78.818201,False,0,1205.0
MUNDHA PANDE,MPH,Uttar Pradesh,,28.800367,78.939038,True,4,1205.0
MELPATTI,MPI,Tamil Nadu,,12.859507,78.797049,False,0,557.0
Madanpur,MPJ,West Bengal,ER,23.005927999999997,88.489717,False,1,713.0
CHENNAI PARK,MPK,Tamil Nadu,,13.080627,80.27285,False,0,557.0
CHENNAI PARK TOWN,MPKT,Tamil Nadu,SR,13.07995,80.27598499999999,False,0,557.0
Madanapalle Road,MPL,Andhra Pradesh,SCR,13.644442,78.55442400000001,True,10,574.0
MAHIPAL,MPLE,West Bengal,ER,24.30631,88.162107,False,0,713.0
MINNAMPALLI,MPLI,Tamil Nadu,,11.671079675900002,78.2849851605,False,0,557.0
MARTHIPALAYAM,MPLM,Tamil Nadu,SR,11.021579,78.023359,True,2,557.0
MAHIPAL ROAD,MPLR,West Bengal,ER,24.2875453877,88.1911711557,True,2,713.0
MEPPULIYUR,MPLY,Tamil Nadu,,11.676385,79.30663799999999,False,0,557.0
Mohapani Mal,MPML,Madhya Pradesh,SECR,21.812143,78.910005,True,4,614.0
Madhyampur,MPN,West Bengal,ER,22.619981,88.896007,False,0,713.0
MAJNUPUR NAWADA,MPNH,Bihar,,25.5321961227,85.9312678741,False,0,711.0
MANPUR JN,MPO,Bihar,,24.807111000000003,85.044738,False,0,711.0
MAKARPURA,MPR,Gujarat,,22.232706,73.175422,True,2,633.0
Mathurapur Road,MPRD,West Bengal,ER,22.140587,88.390923,False,0,713.0
Mangalampeta,MPT,Andhra Pradesh,SCR,13.568344,79.074022,False,0,574.0
MEDAPADU,MPU,Andhra Pradesh,,17.005091,82.096133,True,5,574.0
MAINPURI KACHRI,MPUE,Uttar Pradesh,NCR,27.227142,79.06563200000001,False,0,1205.0
New Madanpur,MPUR,Jharkhand,?,24.312218,87.226329,False,0,270.0
MURARPUR,MPY,Bihar,,25.232759,86.886908,True,4,711.0
Mannargudi,MQ,Tamil Nadu,SR,10.674541,79.455639,True,8,557.0
Matoda,MQA,Gujarat,,24.11526,73.00914999999999,False,0,633.0
MUNDKA,MQC,Delhi NCT,NR,28.6884911989,77.0285688654,False,0,28.0
MOHAMMADKHERA,MQE,Madhya Pradesh,,23.384268,76.665757,True,3,614.0
MILANGARH,MQG,Bihar,,25.368746039300003,87.8962231482,False,0,711.0
MARADAM HALT,MQJ,Andhra Pradesh,,18.400797,83.346343,False,0,574.0
MIRKHAL,MQL,Maharashtra,SCR,19.2036411097,76.9150573724,True,7,754.0
MANYAMKONDA,MQN,Telangana,,16.683425,77.904883,False,1,150.0
MUNROTURUTTU,MQO,Kerala,,8.9949977685,76.6119083966,True,4,183.0
Makrandpur,MQP,Uttar Pradesh,NER,28.213407,79.290097,False,0,1205.0
Markahandi U Halt,MQQ,Madhya Pradesh,SECR,22.049857000000003,79.191328,True,2,614.0
MALKHAID ROAD,MQR,Karnataka,,17.147112,77.17396099999999,True,14,416.0
Malsian Shahkot,MQS,Punjab,NR,31.110293,75.354756,True,2,297.0
MURUKKAMPUZHA,MQU,Kerala,,8.613629999999999,76.830245,True,4,183.0
Mallannagar,MQW,Uttar Pradesh,NER,,,False,0,1205.0
MERALGRAM,MQX,Jharkhand,ECR,24.19691,83.70963400000001,True,4,270.0
MOTA JADRA,MQZ,Gujarat,WR,21.082538000000003,71.704462,False,0,633.0
MARTUR,MR,Karnataka,,17.199686,76.902717,True,2,416.0
MORENA,MRA,Madhya Pradesh,,26.500504,78.003442,True,55,614.0
MUNIRABAD,MRB,Karnataka,SWR,15.308524,76.335537,True,9,416.0
MURIBAHAL,MRBL,Odisha,,20.385885,83.016704,True,4,235.0
MARICHETHAL,MRC,Karnataka,,16.111362,77.30931799999999,False,0,416.0
Manund,MRD,Gujarat,WR,23.7315935,72.2382727,False,0,633.0
Maroda,MRDA,Maharashtra,,20.095174,79.660732,False,0,754.0
Mordar,MRDD,Madhya Pradesh,SCR,21.74264,76.44924400000001,True,4,614.0
Maradanga,MRDG,West Bengal,,26.301078,89.55668499999999,False,0,713.0
MERAMANDOLIL,MRDL,Odisha,,20.802387,85.30494300000001,True,4,235.0
MURDESHWAR,MRDW,Karnataka,KR,14.100277,74.50524700000001,True,14,416.0
MANAURI,MRE,Uttar Pradesh,,25.470171,81.662491,True,3,1205.0
Marpalli,MRF,Andhra Pradesh,SCR,17.54542,77.771485,True,2,574.0
Margherita,MRG,Assam,NFR,27.289315,95.6726,True,2,278.0
MIRYALAGUDA,MRGA,Telangana,,16.860392,79.533503,True,30,150.0
MAURIGRAM,MRGM,West Bengal,,22.5801540304,88.25607790219999,False,0,713.0
Murahara,MRHA,Bihar,?,24.9133804384,86.9345261145,False,0,711.0
MORANHAT,MRHT,Assam,NFR,27.1829782,94.9193076,True,8,278.0
Murliganj,MRIJ,Bihar,ECR,25.888506,87.000446,True,2,711.0
MIRAJ JN,MRJ,Maharashtra,CR,16.819946,74.638839,True,62,754.0
Marajdwa,MRJD,Bihar,ECR,27.043053,84.60191599999999,False,0,711.0
MARKAPUR ROAD,MRK,Andhra Pradesh,,15.714678,79.301115,True,20,574.0
MAROLI,MRL,Gujarat,WR,21.019949,72.88999799999999,True,13,633.0
MARIYAL GANGAVA,MRLA,,,,,False,0,
Murli Halt,MRLI,Jharkhand,ER,25.017163,87.77319899999999,False,0,270.0
MARUDALAM,MRLM,Tamil Nadu,,12.99726,79.399298,False,0,557.0
MAMANDURU,MRM,Andhra Pradesh,,13.745895,79.458115,True,2,574.0
MORWANI,MRN,Madhya Pradesh,,23.2764855209,74.9779687335,True,3,614.0
MORINDA,MRND,Punjab,,30.791519,76.502461,True,5,297.0
Mora,MROA,Uttar Pradesh,,27.516762,77.612747,False,0,1205.0
MARAMPALLI,MRPL,Andhra Pradesh,,16.843925,81.63387399999999,True,2,574.0
MATHURAPUR MOR HALT,MRPM,Uttar Pradesh,,29.6609552552,78.4222417542,False,0,1205.0
MAU RANIPUR,MRPR,Uttar Pradesh,NCR,25.261270999999997,79.136793,True,15,1205.0
MATARI,MRQ,Jharkhand,,23.840519,86.239035,False,0,270.0
MURARAI,MRR,West Bengal,,24.440886,87.85865299999999,True,15,713.0
Morshi,MRSH,Maharashtra,,21.326057,77.995446,False,0,754.0
MATHURA CANT,MRT,Uttar Pradesh,,27.491013,77.685113,True,6,1205.0
MURAITHA,MRTA,Bihar,,26.369764999999997,85.786612,False,0,711.0
MIRTHAL,MRTL,Punjab,NR,32.112895,75.608482,True,2,297.0
MURTI,MRTY,Maharashtra,SCR,18.681887,76.59157300000001,True,4,754.0
MUMBAI MATUNGA ROAD,MRU,Maharashtra,WR,19.028606,72.847143,False,0,754.0
MARSUL,MRV,Maharashtra,SCR,19.233398,77.09815599999999,False,0,754.0
Marwar Ranawas,MRWS,Rajasthan,NWR,25.669354,73.739883,True,2,645.0
MURUD,MRX,Maharashtra,CR,18.380482,76.251585,True,2,754.0
MERIYANA,MRYA,Gujarat,,21.201567,71.415981,False,0,633.0
MIRZA,MRZA,Assam,NFR,26.0727512878,91.517401149,False,0,278.0
CHENNAI EGMORE,MS,Tamil Nadu,,13.077678,80.260193,True,87,557.0
MASAGRAM,MSAE,West Bengal,,23.134791,88.042182,False,0,713.0
CHENNAI BEACH,MSB,Tamil Nadu,,13.09034,80.291601,True,34,557.0
MUSAHIBPUR,MSBR,Punjab,,31.9834478985,75.60945677000001,False,0,297.0
CHENNAI CHETPAT,MSC,Tamil Nadu,,13.074663,80.24337,False,0,557.0
BOMBAY MASJID,MSD,Maharashtra,CR,18.952385,72.838561,False,0,754.0
MASOBA DONGARGAON,MSDG,Maharashtra,,17.265553999999998,75.136269,False,0,754.0
MASNADIH,MSDH,Bihar,ECR,26.958112,84.832613,False,0,711.0
Mahisadal,MSDL,West Bengal,SER,22.176298999999997,88.010799,False,0,713.0
MASUDAN,MSDN,Bihar,,25.2352713892,86.3578830731,True,4,711.0
MURSHADPUR,MSDR,Uttar Pradesh,,29.57239523,78.3756456903,False,0,1205.0
CHENNAI FORT,MSF,Tamil Nadu,,13.08354,80.28293599999999,False,0,557.0
MAHESANA JN,MSH,Gujarat,WR,23.602623,72.388708,True,89,633.0
Mahesana,MSHF,Gujarat,,23.603326,72.38937,False,0,633.0
MAHESANA,MSHM,Gujarat,,23.6061467178,72.38875601560001,False,0,633.0
MUSHARWA HALT,MSHW,Bihar,,27.0516270621,84.48696237120001,False,0,711.0
MAHES KHUNT,MSK,Bihar,,25.46082,86.641818,True,12,711.0
MAHASAMUND,MSMD,Chhattisgarh,,21.113138000000003,82.10389,True,28,162.0
MISAMARI,MSMI,Assam,,26.811265,92.595773,False,0,278.0
MURSAN,MSN,Uttar Pradesh,,27.574211,77.9363,False,0,1205.0
MISROD,MSO,Madhya Pradesh,,23.168701,77.45804600000001,True,2,614.0
MASODHA,MSOD,Uttar Pradesh,NR,26.709217,82.12533900000001,False,0,1205.0
MANSURPUR,MSP,Uttar Pradesh,NR,29.355377,77.719182,False,0,1205.0
Marwar Ratanpur,MSQ,Gujarat,NWR,24.67822,72.142853,False,0,633.0
MASUR,MSR,Maharashtra,CR,17.404241,74.14420899999999,True,5,754.0
MURHESI RAMPUR,MSRP,Uttar Pradesh,WCR,27.412426,77.62741799999999,False,0,1205.0
Masarahalli,MSS,Karnataka,SWR,13.804192,75.735905,False,0,416.0
Maheshari Sandhuan,MSSD,Punjab,NR,30.848579,74.992929,False,0,297.0
MASIT,MST,Uttar Pradesh,,27.269929,80.257914,True,2,1205.0
Misrikh Tirath,MSTH,Uttar Pradesh,NR,27.422483999999997,80.530303,False,0,1205.0
MOSUR,MSU,Tamil Nadu,,13.0857348949,79.7188409808,False,0,557.0
MUSTARA,MSV,Uttar Pradesh,,25.496702,78.63498,False,0,1205.0
MASKANWA,MSW,Uttar Pradesh,,27.0013792301,82.3597396039,True,14,1205.0
Masaniwala,MSWA,Rajasthan,,29.399942999999997,73.59038699999999,False,0,645.0
MANSA,MSZ,Punjab,NR,29.989695,75.402584,True,14,297.0
Matera,MT,Uttar Pradesh,NER,27.784934,81.55344699999999,False,0,1205.0
MATHELA,MTA,Madhya Pradesh,WCR,21.8802561555,76.38997105099999,False,0,614.0
Matania Anantpur,MTAP,West Bengal,ER,,,False,0,713.0
MATLABPUR,MTB,Uttar Pradesh,,28.989821,78.656727,False,0,1205.0
Matia Barghat Halt,MTBG,Uttar Pradesh,,26.941536,83.75710400000001,False,0,1205.0
MEERUT CITY,MTC,Uttar Pradesh,NR,28.97761,77.675106,True,54,1205.0
Triplicane,MTCN,Tamil Nadu,SR,13.054862,80.28020599999999,False,0,557.0
MERTA ROAD JN,MTD,Rajasthan,,26.728077000000003,73.917896,True,68,645.0
MALTEKDI,MTDI,Maharashtra,,19.1674,77.33435399999999,False,0,754.0
METUR DAM,MTDM,Tamil Nadu,,11.807081,77.83200799999999,True,2,557.0
MERTALA PHALEYA,MTFA,West Bengal,ER,23.479666,88.319686,False,0,713.0
MUTHANI,MTGE,Bihar,,25.173236999999997,83.61914300000001,False,0,711.0
MATAUNDH,MTH,Uttar Pradesh,NCR,25.418978,80.148507,False,0,1205.0
MITHAPUR,MTHP,Gujarat,WR,22.411601,69.00869499999999,True,8,633.0
MITAWAL,MTI,Uttar Pradesh,,27.292311,78.19892399999999,False,0,1205.0
MATHURA JN,MTJ,Uttar Pradesh,,27.480145,77.67311699999999,True,171,1205.0
Motijheel,MTJL,Madhya Pradesh,NCR,26.249743,78.142209,False,0,614.0
MOTERJHAR,MTJR,Assam,NFR,26.133968,89.864509,False,0,278.0
MAILAM,MTL,Tamil Nadu,,12.160501,79.60220000000001,False,0,557.0
Machilipatnam,MTM,Andhra Pradesh,SCR,16.171258,81.137763,True,9,574.0
MOTIMARI,MTMI,Andhra Pradesh,SCR,16.956602,80.320896,False,0,574.0
Thirumayilai,MTMY,Tamil Nadu,SR,13.03497,80.267038,False,0,557.0
MUMBAI MATUNGA,MTN,Maharashtra,,19.027347,72.84984200000001,False,0,754.0
Mattagajpur,MTND,Orissa,ECoR,20.441552,85.946128,False,0,65.0
MUTTARASANALLUR,MTNL,Tamil Nadu,SR,10.86586,78.648401,False,0,557.0
MAITHA,MTO,Uttar Pradesh,,26.476492,80.025181,False,0,1205.0
Mettupalayam,MTP,Tamil Nadu,SR,11.299729,76.934533,True,4,557.0
MOTIPURA CHAUKI,MTPC,Rajasthan,WCR,24.6093382288,77.04829951629999,False,0,645.0
Raimehatpur,MTPR,Himachal Pradesh,NR,31.405747,76.32431100000001,True,2,55.0
MOTIPUR,MTR,Bihar,ECR,26.257038720999997,85.1681972229,True,10,711.0
Matigara,MTRA,West Bengal,,26.716817,88.384065,False,0,713.0
MOTA SURKA,MTSK,Gujarat,,21.724542,71.924583,False,0,633.0
Mutupet,MTT,Tamil Nadu,SR,10.4026999,79.4988536,False,0,557.0
MATMARI,MTU,Karnataka,,16.046723,77.302973,True,4,416.0
MTUJ,MTUJ,,,,,False,0,
MATHUR,MTUR,Tamil Nadu,,11.318107,79.20580299999999,False,0,557.0
Matalkunta,MTV,Andhra Pradesh,SCR,17.768291,77.56294000000001,False,0,574.0
Mitewani,MTWN,Maharashtra,,21.424028,79.712797,False,0,754.0
MULTAI,MTY,Madhya Pradesh,,21.783543,78.26283000000001,True,23,614.0
MAKANSAR,MU,Gujarat,,22.7603546992,70.90609338009999,False,0,633.0
MUSRA,MUA,Chhattisgarh,,21.152966,80.879372,True,2,162.0
MULLURKARA,MUC,Kerala,,10.705843,76.271415,False,0,183.0
MURADNAGAR,MUD,Uttar Pradesh,NR,28.759017,77.506774,True,8,1205.0
Mududi,MUDI,Karnataka,,13.151294369,76.2332042139,False,0,416.0
MUDKHED,MUE,Maharashtra,SCR,19.148087,77.509661,True,42,754.0
MAGRA,MUG,West Bengal,,22.983125,88.36829,False,1,713.0
MAHUGARHA,MUGA,Madhya Pradesh,,24.627745093,77.24174229549999,True,4,614.0
MAHUTGAON,MUGN,Assam,NFR,26.962757,94.792882,False,0,278.0
Manuguru,MUGR,Andhra Pradesh,SCR,17.925272,80.799034,True,4,574.0
Murthiha,MUH,Uttar Pradesh,NER,28.030462,81.37814700000001,False,0,1205.0
Murhari Halt,MUHI,Bihar,,25.341408340100003,85.5330143262,False,0,711.0
MUNUMAKA,MUK,Andhra Pradesh,,16.190922,79.981319,True,4,574.0
MUKKALI,MUKE,Kerala,SR,11.68423,75.55036199999999,False,0,183.0
MULKI,MULK,Karnataka,KR,13.068517,74.804962,True,10,416.0
MANGAPATNAM,MUM,Andhra Pradesh,,14.7366964885,78.2607534143,True,2,574.0
MASANGAON,MUO,Madhya Pradesh,WCR,22.272733,77.005257,False,0,614.0
MURHIPAR,MUP,Chhattisgarh,,21.183141,81.14815399999999,False,1,162.0
MUPA,MUPA,Assam,NFR,25.368686,93.122747,False,0,278.0
MARUDUR,MUQ,Tamil Nadu,SR,10.914737,78.45029299999999,False,0,557.0
MANKAPUR JN,MUR,Uttar Pradesh,,27.039058,82.227648,True,53,1205.0
MANDAWAR MAHUA RD,MURD,Rajasthan,,27.1560976594,76.8508226947,True,10,645.0
MURI,MURI,West Bengal,,23.376284371,85.8669906885,True,65,713.0
MEERUT CANT,MUT,Uttar Pradesh,NR,29.015997,77.686937,True,17,1205.0
MANKUNDU,MUU,West Bengal,,22.846462,88.346368,False,0,713.0
MAHUAWA KHURD,MUUA,Uttar Pradesh,NER,26.854361,83.59392199999999,False,0,1205.0
MANDUADIH,MUV,Uttar Pradesh,NER,25.300001,82.972079,True,25,1205.0
MATHURAPUR,MUW,Jharkhand,,24.386518,86.631692,True,6,270.0
MUGAIYUR,MUY,Tamil Nadu,,11.976522,79.30532600000001,False,0,557.0
MOHIUDDINPUR,MUZ,Uttar Pradesh,NR,28.885405,77.621531,False,0,1205.0
MAYILADUTURAI JN,MV,Tamil Nadu,SR,11.095237,79.62868,True,34,557.0
Malaka Vemala,MVA,Andhra Pradesh,,14.268888,78.053936,False,0,574.0
Mavinkere,MVC,Karnataka,SWR,12.816193,76.201872,False,0,416.0
MULVAD,MVD,Karnataka,SWR,16.620372,75.746926,True,2,416.0
MUNDHEWADI,MVE,Maharashtra,,17.7417646618,75.7065479559,True,2,754.0
MANABAR,MVF,Orissa,ECoR,18.839732,82.695903,True,2,65.0
MALIGURA,MVG,Orissa,ECoR,18.953175,82.638614,True,2,65.0
MANTATTI,MVH,Telangana,,17.2276934669,77.5094807208,True,2,150.0
MORBI,MVI,Gujarat,WR,22.825342,70.829277,True,4,633.0
MAVLI JN,MVJ,Rajasthan,NWR,24.794585,73.973721,True,29,645.0
Mahawan Khor Halt,MVKR,Uttar Pradesh,,26.975829172700003,83.2768154944,False,0,1205.0
MALAVLI,MVL,Maharashtra,,18.743833,73.48064000000001,False,0,754.0
MAVELIKARA,MVLK,Kerala,,9.239487,76.545692,True,38,183.0
MILAVITTAN,MVN,Tamil Nadu,SR,8.811577000000002,78.087335,True,8,557.0
MANWATH ROAD,MVO,Maharashtra,SCR,19.358161,76.534516,True,26,754.0
MOKHASA KALVPDI,MVP,Andhra Pradesh,SCR,16.495533000000002,81.13029,False,0,574.0
MAVELIPALAIYAM,MVPM,Tamil Nadu,,11.4809140096,77.89921204650001,False,0,557.0
MALLAVARAM,MVRM,Andhra Pradesh,,17.1810250515,82.3152851379,False,0,574.0
MANAVASI,MVS,Tamil Nadu,SR,10.934013,78.220496,False,0,557.0
MAHESHI,MVV,Bihar,,25.236912,86.799239,False,0,711.0
Mallividu,MVW,Andhra Pradesh,ECoR,17.971931,83.17285799999999,True,2,574.0
MAIRWA,MW,Bihar,,26.240309,84.151979,True,17,711.0
MANDWA,MWA,Madhya Pradesh,CR,21.517291,76.389861,False,0,614.0
Mowad,MWAD,Maharashtra,,21.455554,78.451335,False,0,754.0
MANDAWALI CHANDER VIHAR,MWC,NCT,,28.613384,77.253315,False,0,18.0
MHASAVAD,MWD,Maharashtra,,20.870401921,75.4584622504,False,0,754.0
MEWA NAWADA,MWE,Uttar Pradesh,,29.118385,78.613167,False,0,1205.0
MAGARDAHA,MWF,Uttar Pradesh,ECR,24.388753,82.905844,False,0,1205.0
Mindala,MWG,Maharashtra,,20.515625999999997,79.71680900000001,False,0,754.0
MALWAN,MWH,Uttar Pradesh,,26.017246,80.685594,False,1,1205.0
MARWASGRAM,MWJ,Madhya Pradesh,WCR,24.098212,81.836685,True,4,614.0
Mordad Tanda,MWK,Maharashtra,CR,20.68819,74.904782,True,2,754.0
MALLESWARAM,MWM,Karnataka,SWR,13.001289,77.56320699999999,True,10,416.0
MAHRANI PACHHIM,MWP,Uttar Pradesh,,26.087672,82.288578,False,0,1205.0
MOTARI HALT,MWQ,Odisha,,20.090583,85.72919200000001,False,0,235.0
Mahansar,MWR,Rajasthan,NWR,28.199841000000003,75.031292,False,0,645.0
Madwarani,MWRN,Chhattisgarh,SECR,22.165407,82.711553,False,1,162.0
MARWAR LOHWAT,MWT,Rajasthan,NWR,26.981256,72.58927,True,4,645.0
MAHRAWAL,MWUE,Uttar Pradesh,,27.937875,78.04247000000001,False,0,1205.0
MAHWA,MWW,Rajasthan,NWR,27.48372,76.60887100000001,True,2,645.0
MALLANWALA KHAS,MWX,Punjab,NR,31.0470049078,74.8134271344,True,5,297.0
MAILARAM,MWY,Telangana,,17.280412,77.809709,True,2,150.0
MAHISHADAHARI,MWZ,West Bengal,,23.916311,87.649654,False,0,713.0
Mumbai Mahalakshmi,MX,Maharashtra,WR,18.982103,72.823908,False,0,754.0
MARAUDA,MXA,Chhattisgarh,SECR,21.15958,81.35973,True,2,162.0
MAKHU,MXH,Punjab,NR,31.105935,74.983505,True,6,297.0
MANGURJAN,MXJ,Bihar,,26.412488,88.256909,False,0,711.0
MANDRAK,MXK,Uttar Pradesh,,27.7686349988,78.1102865904,True,2,1205.0
MOKHOLI,MXL,Rajasthan,WCR,26.160967,76.460845,True,2,645.0
MINATCHIPURAM,MXM,Tamil Nadu,,10.629748,76.87534699999999,False,0,557.0
MARIANI JN,MXN,Assam,NFR,26.652434999999997,94.308203,True,39,278.0
MORTHALA,MXO,Rajasthan,NWR,24.5026049619,72.8034186484,True,2,645.0
Malupota,MXP,Punjab,NR,31.184014,75.965393,False,0,297.0
MAHUR,MXR,Assam,NFR,25.187996,93.126299,False,0,278.0
MOHASA,MXS,Uttar Pradesh,,24.378687,78.2889,False,0,1205.0
MALAKPET KACHEGUDA,MXT,Telangana,,17.375398,78.494244,True,4,150.0
MAHADEV SAL,MXW,Jharkhand,,22.510448,85.328849,False,0,270.0
MAHUARIYA,MXY,Uttar Pradesh,ECR,24.227740021099997,83.3105186481,False,0,1205.0
Mohdara Halt,MXZ,Maharashtra,,20.960497,79.34702300000001,False,0,754.0
MALLIYAM,MY,Tamil Nadu,SR,11.079116,79.595866,False,0,557.0
MANDYA,MYA,Karnataka,SWR,12.529176,76.897256,True,38,416.0
MANDERDISA,MYD,Assam,NFR,25.707319,93.123109,False,0,278.0
Mandhali,MYE,Punjab,NR,31.204703,75.831855,False,0,297.0
MIYAGAM KARJAN,MYG,Gujarat,,22.050722,73.120353,True,20,633.0
MIYAGAM KARJAN JUNCTION NG,MYGL,Gujarat,,22.050132,73.119763,False,0,633.0
Mayurhat,MYHT,West Bengal,ER,23.363017,88.661013,False,0,713.0
MAHEJI,MYJ,Maharashtra,,20.7689244313,75.424619975,False,0,754.0
MAYAKONDA,MYK,Karnataka,SWR,14.284214,76.08138100000001,True,4,416.0
MATYAKHERI HALT,MYKR,Madhya Pradesh,,24.309449,74.951915,False,0,614.0
MALLIYALA,MYL,Andhra Pradesh,SCR,15.397805,77.77675500000001,True,4,574.0
MEMARI,MYM,West Bengal,,23.172935,88.095637,False,1,713.0
MUNDILYAMPAKKAM,MYP,Tamil Nadu,,11.995680489400002,79.5116865137,False,0,557.0
MAIHAR,MYR,Madhya Pradesh,WCR,24.255485,80.763148,True,79,614.0
MYSORE JN,MYS,Karnataka,SWR,12.318946,76.646013,True,52,416.0
MAYANOOR,MYU,Tamil Nadu,SR,10.954704,78.23651100000001,False,0,557.0
METYAL SOHAR,MYX,West Bengal,SER,23.482582,86.748784,True,4,713.0
MAYYANAD,MYY,Kerala,,8.837759,76.64733100000001,True,8,183.0
MEZENGA S,MZA,Assam,NFR,26.884475,94.679344,False,0,278.0
Mahuli Halt,MZB,Maharashtra,,21.033308,79.315031,False,0,754.0
MIRZA CHEUKI,MZC,Bihar,,25.2587767836,87.4979796002,True,8,711.0
MANZURGARHI,MZGI,Uttar Pradesh,NCR,27.96429,78.10663,False,0,1205.0
MAUHARI,MZH,Madhya Pradesh,SECR,23.118661000000003,81.769465,True,12,614.0
MAJHAOLI,MZHL,Madhya Pradesh,WCR,24.136642,82.37057999999999,False,0,614.0
MIRZAPALI,MZL,Andhra Pradesh,SCR,18.017963,78.41529899999999,True,8,574.0
MUZZAMPUR NARAIN,MZM,Uttar Pradesh,,29.58301,78.222356,True,9,1205.0
MAHMUDPUR SARAIYAN,MZN,Uttar Pradesh,,27.754198,80.20962499999999,False,0,1205.0
MIRZAPUR,MZP,Uttar Pradesh,,25.13435,82.56986900000001,True,144,1205.0
MAJGAON ASSAM,MZQ,Assam,NFR,26.430697,90.574137,False,0,278.0
MURTAJAPUR,MZR,Maharashtra,,20.736468,77.35482499999999,True,31,754.0
Murtajapur Town,MZRT,Maharashtra,CR,20.7270957,77.3668909,False,0,754.0
Marandahalli,MZU,Tamil Nadu,SWR,12.388944,78.01732899999999,False,0,557.0
MARALAHALLI,MZV,Karnataka,,12.988346,78.108853,False,0,416.0
MANJHWE,MZW,Bihar,ECR,24.814294,85.306631,False,0,711.0
MATATILA,MZX,Madhya Pradesh,,25.0851,78.40284000000001,False,0,614.0
MACHAPUR,MZY,Odisha,,20.569003,85.768912,False,0,235.0
MANJURI ROAD,MZZ,Odisha,,21.012136,86.319698,False,0,235.0
Nagbhir Junction,NAB,Maharashtra,SECR,20.579811999999997,79.700138,True,4,754.0
Nagbhir Jn (Ng),NABN,Maharashtra,,20.580232,79.700558,False,0,754.0
NAWA CITY,NAC,Rajasthan,,27.029479,74.99883200000001,True,17,645.0
NEW ALIPUR (CALCUTTA),NACC,West Bengal,,22.510862,88.33492,False,0,713.0
NAGDA JN,NAD,Madhya Pradesh,,23.45592,75.41249099999999,True,107,614.0
Nada,NADA,Gujarat,WR,8.8059896,78.1552055,False,0,633.0
NAGARGALI,NAG,Karnataka,SWR,15.4245543747,74.6213530695,False,0,416.0
NAGARGALI,NAGC,Maharashtra,,18.815609,73.36014800000001,False,0,754.0
Nangi,NAI,West Bengal,ER,22.500255999999997,88.223984,False,0,713.0
Naksalbari,NAK,West Bengal,,26.682578,88.20223499999999,True,2,713.0
NAIK DIH,NAKD,Uttar Pradesh,,25.847026,83.466008,False,0,1205.0
Nal Halt,NAL,Rajasthan,?,28.0385900551,73.21761215939999,False,0,645.0
NALPUR,NALR,West Bengal,,22.529208,88.185699,False,0,713.0
NAMRUP,NAM,Assam,NFR,27.19627,95.313642,True,8,278.0
